keyword,Date,freq
day,2016-04-13,9
day,2016-04-20,5
day,2016-04-27,15
day,2016-05-04,9
day,2016-05-11,6
day,2016-05-18,6
day,2016-05-25,12
day,2016-06-01,5
day,2016-06-08,7
day,2016-06-15,9
day,2016-06-22,6
day,2016-06-29,5
day,2016-07-06,8
day,2016-07-13,6
day,2016-07-20,5
day,2016-07-27,5
day,2016-08-03,6
day,2016-08-10,10
day,2016-08-17,6
day,2016-08-24,6
day,2016-08-31,7
day,2016-09-07,9
day,2016-09-14,2
day,2016-09-21,6
day,2016-09-28,4
day,2016-10-05,9
day,2016-10-12,12
day,2016-10-19,1
day,2016-10-26,4
day,2016-11-02,6
day,2016-11-09,4
day,2016-11-16,4
day,2016-11-23,3
day,2016-11-30,2
day,2016-12-07,5
day,2016-12-21,4
day,2016-12-28,3
self,2016-01-13,1
self,2016-01-20,3
self,2016-02-03,2
self,2016-02-10,1
self,2016-02-17,1
self,2016-02-24,1
self,2016-03-02,1
self,2016-03-09,1
self,2016-03-16,1
self,2016-03-23,1
self,2016-03-30,1
self,2016-04-06,1
self,2016-04-13,1
self,2016-04-20,1
self,2016-05-04,2
self,2016-05-18,1
self,2016-05-25,1
self,2016-06-08,1
self,2016-06-15,4
self,2016-06-22,3
self,2016-06-29,1
self,2016-07-06,1
self,2016-07-13,1
self,2016-07-20,2
self,2016-07-27,1
self,2016-08-03,1
self,2016-08-10,1
self,2016-08-17,1
self,2016-08-24,1
self,2016-08-31,1
self,2016-09-07,1
self,2016-09-14,1
self,2016-09-21,1
self,2016-09-28,2
self,2016-10-05,1
self,2016-10-19,1
self,2016-10-26,1
self,2016-11-02,1
self,2016-11-09,1
self,2016-11-16,1
self,2016-11-23,1
self,2016-11-30,1
self,2016-12-07,1
self,2016-12-14,2
self,2016-12-21,2
self,2016-12-28,1
ie,2016-01-13,1
ie,2016-01-20,2
ie,2016-02-03,2
ie,2016-02-10,1
ie,2016-02-17,1
ie,2016-02-24,1
ie,2016-03-02,1
ie,2016-03-09,2
ie,2016-03-16,1
ie,2016-03-23,1
ie,2016-03-30,1
ie,2016-04-06,1
ie,2016-04-13,1
ie,2016-04-20,1
ie,2016-05-04,2
ie,2016-05-11,1
ie,2016-05-18,2
ie,2016-05-25,1
ie,2016-06-08,1
ie,2016-06-15,2
ie,2016-06-22,2
ie,2016-06-29,1
ie,2016-07-06,1
ie,2016-07-13,1
ie,2016-07-20,2
ie,2016-07-27,1
ie,2016-08-03,1
ie,2016-08-10,1
ie,2016-08-17,1
ie,2016-08-24,1
ie,2016-08-31,1
ie,2016-09-07,1
ie,2016-09-14,1
ie,2016-09-21,1
ie,2016-09-28,2
ie,2016-10-05,1
ie,2016-10-19,1
ie,2016-10-26,1
ie,2016-11-02,1
ie,2016-11-16,1
ie,2016-11-23,1
ie,2016-11-30,1
ie,2016-12-07,1
ie,2016-12-14,2
ie,2016-12-21,1
ie,2016-12-28,1
seb,2016-01-13,1
seb,2016-01-20,1
seb,2016-02-03,1
seb,2016-02-10,1
seb,2016-02-17,1
seb,2016-02-24,1
seb,2016-03-09,1
seb,2016-03-16,1
seb,2016-03-23,1
seb,2016-03-30,1
seb,2016-04-06,1
seb,2016-04-13,1
seb,2016-04-20,1
seb,2016-05-04,1
seb,2016-05-18,1
seb,2016-05-25,1
seb,2016-06-08,1
seb,2016-06-15,1
seb,2016-06-22,1
seb,2016-06-29,1
seb,2016-07-06,1
seb,2016-07-13,1
seb,2016-07-20,1
seb,2016-07-27,1
seb,2016-08-03,1
seb,2016-08-10,1
seb,2016-08-17,1
seb,2016-08-24,1
seb,2016-08-31,1
seb,2016-09-07,1
seb,2016-09-14,1
seb,2016-09-28,1
seb,2016-10-05,1
seb,2016-10-19,1
seb,2016-10-26,1
seb,2016-11-02,1
seb,2016-11-16,1
seb,2016-11-23,1
seb,2016-11-30,1
seb,2016-12-07,1
seb,2016-12-14,1
seb,2016-12-21,1
seb,2016-12-28,1
black,2016-01-13,1
black,2016-01-20,1
black,2016-01-27,1
black,2016-02-03,3
black,2016-02-10,2
black,2016-02-17,5
black,2016-02-24,2
black,2016-03-16,1
black,2016-03-30,1
black,2016-04-06,3
black,2016-04-13,2
black,2016-04-20,1
black,2016-05-25,1
black,2016-06-01,1
black,2016-06-15,1
black,2016-06-29,1
black,2016-07-06,3
black,2016-07-13,3
black,2016-07-20,2
black,2016-07-27,2
black,2016-08-03,1
black,2016-08-10,1
black,2016-08-17,1
black,2016-08-24,1
black,2016-08-31,3
black,2016-09-14,1
black,2016-09-21,1
black,2016-10-19,2
black,2016-10-26,1
black,2016-11-09,2
black,2016-11-16,3
black,2016-11-23,2
black,2016-11-30,2
black,2016-12-14,3
girl,2016-01-13,1
girl,2016-05-11,3
girl,2016-06-08,1
girl,2016-07-20,1
girl,2016-07-27,1
girl,2016-08-10,1
girl,2016-09-07,1
girl,2016-10-05,1
girl,2016-10-12,1
girl,2016-10-26,1
girl,2016-11-02,2
girl,2016-11-30,1
magic,2016-01-13,1
magic,2016-02-03,1
magic,2016-04-06,1
magic,2016-06-01,1
al,2016-01-13,3
al,2016-01-20,1
al,2016-01-27,1
al,2016-02-03,2
al,2016-02-10,2
al,2016-02-17,3
al,2016-02-24,2
al,2016-03-09,1
al,2016-03-16,1
al,2016-04-06,2
al,2016-04-13,3
al,2016-04-20,2
al,2016-04-27,2
al,2016-05-04,1
al,2016-06-01,1
al,2016-06-22,3
al,2016-06-29,1
al,2016-07-06,1
al,2016-07-13,1
al,2016-07-27,2
al,2016-08-17,1
al,2016-08-24,2
al,2016-08-31,1
al,2016-09-07,1
al,2016-09-14,1
al,2016-09-21,1
al,2016-10-05,1
al,2016-11-02,3
jazeera,2016-01-13,1
america,2016-01-13,1
america,2016-01-20,2
america,2016-01-27,1
america,2016-02-17,2
america,2016-02-24,1
america,2016-03-02,3
america,2016-03-09,2
america,2016-03-16,1
america,2016-04-06,1
america,2016-04-20,1
america,2016-04-27,2
america,2016-05-18,1
america,2016-05-25,3
america,2016-06-08,1
america,2016-06-15,2
america,2016-06-22,2
america,2016-06-29,1
america,2016-07-06,1
america,2016-07-13,1
america,2016-08-17,1
america,2016-08-31,1
america,2016-09-21,4
america,2016-10-05,4
america,2016-10-12,2
america,2016-10-19,1
america,2016-11-02,1
america,2016-11-09,2
america,2016-11-23,2
america,2016-11-30,1
america,2016-12-14,1
america,2016-12-21,1
iwon,2016-01-13,1
powerball,2016-01-13,2
powerball,2016-02-17,1
ghr,2016-01-13,1
f,2016-01-13,1
f,2016-03-30,1
f,2016-05-11,1
f,2016-06-22,1
f,2016-08-03,1
f,2016-08-10,1
f,2016-08-24,1
f,2016-10-12,1
f,2016-11-02,1
f,2016-12-07,1
f,2016-12-21,1
solo,2016-01-13,1
solo,2016-08-03,1
solo,2016-12-14,1
pr,2016-01-13,1
pr,2016-02-24,1
pr,2016-03-23,1
pr,2016-03-30,1
pr,2016-07-20,1
pr,2016-09-28,1
pr,2016-12-14,1
resusnyc16,2016-01-13,1
swing,2016-01-13,2
day,2016-01-13,7
day,2016-01-20,10
day,2016-01-27,5
day,2016-02-03,9
day,2016-02-10,14
day,2016-02-17,5
day,2016-02-24,6
day,2016-03-02,5
day,2016-03-09,6
day,2016-03-16,7
day,2016-03-23,4
day,2016-03-30,12
day,2016-04-06,7
day,2016-04-13,9
day,2016-04-20,5
day,2016-04-27,15
day,2016-05-04,9
day,2016-05-11,6
day,2016-05-18,6
day,2016-05-25,12
day,2016-06-01,5
day,2016-06-08,7
day,2016-06-15,9
day,2016-06-22,6
day,2016-06-29,5
day,2016-07-06,8
day,2016-07-13,6
day,2016-07-20,5
day,2016-07-27,5
day,2016-08-03,6
day,2016-08-10,10
day,2016-08-17,6
day,2016-08-24,6
day,2016-08-31,7
day,2016-09-07,9
day,2016-09-14,2
day,2016-09-21,6
day,2016-09-28,4
day,2016-10-05,9
day,2016-10-12,12
day,2016-10-19,1
day,2016-10-26,4
day,2016-11-02,6
day,2016-11-09,4
day,2016-11-16,4
day,2016-11-23,3
day,2016-11-30,2
day,2016-12-07,5
day,2016-12-21,4
day,2016-12-28,3
kyga16,2016-01-13,1
kyga16,2016-01-27,1
kyga16,2016-02-17,1
kyga16,2016-03-09,1
kyga16,2016-03-30,1
mash,2016-01-13,1
cat,2016-01-13,1
cat,2016-03-09,1
cat,2016-03-30,1
cat,2016-06-15,1
cat,2016-07-13,1
cat,2016-08-10,1
cat,2016-08-17,1
cat,2016-08-31,1
cat,2016-10-26,1
cat,2016-11-23,1
cat,2016-12-14,1
cat,2016-12-21,1
cat,2016-12-28,1
chat,2016-01-13,10
chat,2016-01-20,8
chat,2016-01-27,7
chat,2016-02-03,8
chat,2016-02-10,9
chat,2016-02-17,11
chat,2016-02-24,6
chat,2016-03-02,12
chat,2016-03-09,6
chat,2016-03-16,11
chat,2016-03-23,11
chat,2016-03-30,9
chat,2016-04-06,10
chat,2016-04-13,9
chat,2016-04-20,10
chat,2016-04-27,10
chat,2016-05-04,7
chat,2016-05-11,7
chat,2016-05-18,9
chat,2016-05-25,7
chat,2016-06-01,7
chat,2016-06-08,13
chat,2016-06-15,8
chat,2016-06-22,5
chat,2016-06-29,9
chat,2016-07-06,8
chat,2016-07-13,6
chat,2016-07-20,6
chat,2016-07-27,12
chat,2016-08-03,11
chat,2016-08-10,10
chat,2016-08-17,7
chat,2016-08-24,10
chat,2016-08-31,7
chat,2016-09-07,3
chat,2016-09-14,11
chat,2016-09-21,6
chat,2016-09-28,13
chat,2016-10-05,11
chat,2016-10-12,11
chat,2016-10-19,7
chat,2016-10-26,11
chat,2016-11-02,7
chat,2016-11-09,9
chat,2016-11-16,11
chat,2016-11-23,5
chat,2016-11-30,8
chat,2016-12-07,10
chat,2016-12-14,9
chat,2016-12-21,5
chat,2016-12-28,2
fetc,2016-01-13,1
one,2016-01-13,1
one,2016-01-20,3
one,2016-01-27,1
one,2016-02-03,1
one,2016-02-17,1
one,2016-02-24,1
one,2016-03-09,1
one,2016-03-30,1
one,2016-04-06,2
one,2016-04-20,1
one,2016-04-27,2
one,2016-05-04,1
one,2016-05-18,4
one,2016-05-25,1
one,2016-06-01,1
one,2016-06-08,1
one,2016-06-15,2
one,2016-06-22,3
one,2016-07-06,1
one,2016-07-13,1
one,2016-08-03,2
one,2016-08-24,2
one,2016-09-07,1
one,2016-10-05,3
one,2016-10-12,2
one,2016-11-23,2
one,2016-11-30,1
one,2016-12-07,1
one,2016-12-14,1
one,2016-12-21,2
one,2016-12-28,2
direction,2016-01-13,1
direction,2016-02-24,1
direction,2016-10-05,1
n,2016-01-13,1
n,2016-01-27,1
n,2016-02-03,1
n,2016-02-10,1
n,2016-02-17,2
n,2016-02-24,1
n,2016-03-02,3
n,2016-03-09,1
n,2016-03-16,1
n,2016-03-23,1
n,2016-03-30,1
n,2016-04-06,1
n,2016-04-13,2
n,2016-04-27,1
n,2016-05-04,4
n,2016-05-11,1
n,2016-05-18,2
n,2016-05-25,1
n,2016-06-01,1
n,2016-06-08,1
n,2016-06-15,1
n,2016-06-22,2
n,2016-06-29,1
n,2016-07-13,2
n,2016-07-20,1
n,2016-07-27,1
n,2016-08-03,3
n,2016-08-10,1
n,2016-08-17,1
n,2016-08-24,1
n,2016-08-31,3
n,2016-09-07,1
n,2016-09-14,2
n,2016-09-21,1
n,2016-09-28,1
n,2016-10-05,1
n,2016-10-12,2
n,2016-10-19,3
n,2016-10-26,3
n,2016-11-02,1
n,2016-11-09,1
n,2016-11-16,1
n,2016-11-23,1
n,2016-11-30,1
n,2016-12-07,1
n,2016-12-14,1
n,2016-12-21,1
n,2016-12-28,1
cbd,2016-01-13,1
cbd,2016-01-27,1
cbd,2016-02-10,1
cbd,2016-02-17,1
cbd,2016-02-24,1
cbd,2016-03-02,1
cbd,2016-03-16,1
cbd,2016-03-23,1
cbd,2016-03-30,1
cbd,2016-04-06,1
cbd,2016-04-13,1
cbd,2016-04-27,1
cbd,2016-05-04,1
cbd,2016-05-11,1
cbd,2016-05-18,1
cbd,2016-05-25,1
cbd,2016-06-01,1
cbd,2016-06-08,1
cbd,2016-06-15,1
cbd,2016-06-22,1
cbd,2016-06-29,1
cbd,2016-07-13,1
cbd,2016-07-27,1
cbd,2016-08-03,1
cbd,2016-08-10,1
cbd,2016-08-17,1
cbd,2016-08-24,1
cbd,2016-08-31,1
cbd,2016-09-07,1
cbd,2016-09-14,1
cbd,2016-09-21,1
cbd,2016-09-28,1
cbd,2016-10-12,1
cbd,2016-10-19,1
cbd,2016-10-26,1
cbd,2016-11-09,1
cbd,2016-11-16,1
cbd,2016-11-23,1
cbd,2016-11-30,1
cbd,2016-12-07,1
cbd,2016-12-14,1
cbd,2016-12-21,1
cbd,2016-12-28,1
ask,2016-01-13,4
ask,2016-01-20,2
ask,2016-01-27,1
ask,2016-02-03,3
ask,2016-02-10,3
ask,2016-02-17,4
ask,2016-02-24,1
ask,2016-03-02,6
ask,2016-03-09,1
ask,2016-03-16,4
ask,2016-03-23,2
ask,2016-03-30,1
ask,2016-04-06,3
ask,2016-04-13,1
ask,2016-04-20,3
ask,2016-04-27,2
ask,2016-05-04,2
ask,2016-05-11,2
ask,2016-05-18,2
ask,2016-05-25,3
ask,2016-06-08,1
ask,2016-06-15,1
ask,2016-06-22,1
ask,2016-07-13,1
ask,2016-07-27,1
ask,2016-08-03,1
ask,2016-08-17,4
ask,2016-08-24,2
ask,2016-08-31,2
ask,2016-09-14,4
ask,2016-09-21,2
ask,2016-09-28,4
ask,2016-10-05,3
ask,2016-10-19,1
ask,2016-10-26,2
ask,2016-11-02,2
ask,2016-11-16,1
ask,2016-11-23,2
ask,2016-11-30,2
ask,2016-12-14,1
ask,2016-12-21,1
strome,2016-01-13,1
dst1913,2016-01-13,1
first,2016-01-13,2
first,2016-02-03,2
first,2016-02-10,2
first,2016-02-17,1
first,2016-02-24,1
first,2016-03-02,1
first,2016-03-16,1
first,2016-03-30,1
first,2016-04-06,2
first,2016-04-27,1
first,2016-06-22,1
first,2016-06-29,1
first,2016-07-06,1
first,2016-07-20,1
first,2016-07-27,2
first,2016-08-03,2
first,2016-08-10,2
first,2016-08-17,3
first,2016-08-24,1
first,2016-08-31,1
first,2016-09-07,3
first,2016-09-14,1
first,2016-10-05,1
first,2016-10-26,1
first,2016-11-09,2
first,2016-12-21,1
first,2016-12-28,1
billion,2016-01-13,1
sem,2016-01-13,1
sem,2016-01-27,1
sem,2016-02-10,1
sem,2016-02-24,1
sem,2016-03-02,1
sem,2016-03-23,1
sem,2016-03-30,1
sem,2016-04-06,1
sem,2016-04-13,1
sem,2016-04-27,1
sem,2016-05-11,1
sem,2016-05-25,1
sem,2016-06-08,1
sem,2016-06-22,1
sem,2016-07-13,1
sem,2016-07-27,1
sem,2016-08-03,1
sem,2016-08-10,1
sem,2016-08-17,1
sem,2016-08-24,1
sem,2016-09-07,1
sem,2016-09-14,1
sem,2016-09-28,1
sem,2016-11-02,1
sem,2016-11-16,1
sem,2016-11-23,1
sem,2016-11-30,1
sem,2016-12-07,1
sem,2016-12-21,1
sem,2016-12-28,1
rush,2016-01-13,1
rush,2016-01-27,1
rush,2016-02-10,2
rush,2016-02-24,1
rush,2016-03-02,1
rush,2016-03-23,1
rush,2016-03-30,1
rush,2016-04-06,2
rush,2016-04-13,1
rush,2016-04-27,1
rush,2016-05-11,2
rush,2016-05-25,1
rush,2016-06-08,1
rush,2016-06-22,1
rush,2016-07-06,1
rush,2016-07-13,1
rush,2016-07-27,1
rush,2016-08-03,1
rush,2016-08-10,1
rush,2016-08-17,1
rush,2016-08-24,3
rush,2016-09-07,1
rush,2016-09-14,1
rush,2016-09-28,1
rush,2016-11-02,1
rush,2016-11-16,1
rush,2016-11-23,1
rush,2016-11-30,1
rush,2016-12-07,1
rush,2016-12-21,1
rush,2016-12-28,1
chat,2016-01-13,10
chat,2016-01-20,8
chat,2016-01-27,7
chat,2016-02-03,8
chat,2016-02-10,9
chat,2016-02-17,11
chat,2016-02-24,6
chat,2016-03-02,12
chat,2016-03-09,6
chat,2016-03-16,11
chat,2016-03-23,11
chat,2016-03-30,9
chat,2016-04-06,10
chat,2016-04-13,9
chat,2016-04-20,10
chat,2016-04-27,10
chat,2016-05-04,7
chat,2016-05-11,7
chat,2016-05-18,9
chat,2016-05-25,7
chat,2016-06-01,7
chat,2016-06-08,13
chat,2016-06-15,8
chat,2016-06-22,5
chat,2016-06-29,9
chat,2016-07-06,8
chat,2016-07-13,6
chat,2016-07-20,6
chat,2016-07-27,12
chat,2016-08-03,11
chat,2016-08-10,10
chat,2016-08-17,7
chat,2016-08-24,10
chat,2016-08-31,7
chat,2016-09-07,3
chat,2016-09-14,11
chat,2016-09-21,6
chat,2016-09-28,13
chat,2016-10-05,11
chat,2016-10-12,11
chat,2016-10-19,7
chat,2016-10-26,11
chat,2016-11-02,7
chat,2016-11-09,9
chat,2016-11-16,11
chat,2016-11-23,5
chat,2016-11-30,8
chat,2016-12-07,10
chat,2016-12-14,9
chat,2016-12-21,5
chat,2016-12-28,2
ask,2016-01-13,4
ask,2016-01-20,2
ask,2016-01-27,1
ask,2016-02-03,3
ask,2016-02-10,3
ask,2016-02-17,4
ask,2016-02-24,1
ask,2016-03-02,6
ask,2016-03-09,1
ask,2016-03-16,4
ask,2016-03-23,2
ask,2016-03-30,1
ask,2016-04-06,3
ask,2016-04-13,1
ask,2016-04-20,3
ask,2016-04-27,2
ask,2016-05-04,2
ask,2016-05-11,2
ask,2016-05-18,2
ask,2016-05-25,3
ask,2016-06-08,1
ask,2016-06-15,1
ask,2016-06-22,1
ask,2016-07-13,1
ask,2016-07-27,1
ask,2016-08-03,1
ask,2016-08-17,4
ask,2016-08-24,2
ask,2016-08-31,2
ask,2016-09-14,4
ask,2016-09-21,2
ask,2016-09-28,4
ask,2016-10-05,3
ask,2016-10-19,1
ask,2016-10-26,2
ask,2016-11-02,2
ask,2016-11-16,1
ask,2016-11-23,2
ask,2016-11-30,2
ask,2016-12-14,1
ask,2016-12-21,1
louisa,2016-01-13,1
rams,2016-01-13,2
rams,2016-06-22,1
la,2016-01-13,5
la,2016-01-20,2
la,2016-01-27,1
la,2016-02-10,2
la,2016-02-17,2
la,2016-02-24,3
la,2016-03-02,2
la,2016-03-16,1
la,2016-03-23,1
la,2016-03-30,1
la,2016-04-06,1
la,2016-04-13,1
la,2016-04-20,1
la,2016-04-27,1
la,2016-05-04,3
la,2016-05-11,1
la,2016-05-18,1
la,2016-05-25,1
la,2016-06-01,1
la,2016-06-08,2
la,2016-06-15,2
la,2016-06-22,2
la,2016-07-13,3
la,2016-07-20,1
la,2016-07-27,1
la,2016-08-03,2
la,2016-08-10,1
la,2016-08-17,2
la,2016-08-24,3
la,2016-08-31,3
la,2016-09-07,2
la,2016-09-14,2
la,2016-09-21,3
la,2016-09-28,1
la,2016-10-12,1
la,2016-10-19,1
la,2016-10-26,1
la,2016-11-16,1
la,2016-12-07,1
la,2016-12-21,2
doesnt,2016-01-13,1
go,2016-01-13,1
go,2016-01-20,1
go,2016-01-27,1
go,2016-02-03,3
go,2016-02-10,2
go,2016-02-17,2
go,2016-02-24,3
go,2016-03-09,3
go,2016-03-16,2
go,2016-03-23,2
go,2016-03-30,1
go,2016-04-06,4
go,2016-04-13,3
go,2016-04-20,2
go,2016-04-27,1
go,2016-05-04,1
go,2016-05-11,1
go,2016-05-25,1
go,2016-06-01,1
go,2016-06-15,1
go,2016-07-06,3
go,2016-07-13,2
go,2016-08-10,2
go,2016-08-17,1
go,2016-08-24,1
go,2016-09-07,4
go,2016-09-14,1
go,2016-09-28,1
go,2016-10-05,1
go,2016-10-12,3
go,2016-10-19,2
go,2016-10-26,1
go,2016-11-02,2
go,2016-11-16,1
go,2016-11-23,2
go,2016-12-21,4
go,2016-12-28,1
huggies,2016-01-13,1
new,2016-01-13,1
new,2016-02-03,2
new,2016-02-10,4
new,2016-02-17,2
new,2016-02-24,2
new,2016-03-02,1
new,2016-03-09,2
new,2016-03-16,2
new,2016-03-23,3
new,2016-03-30,2
new,2016-04-06,2
new,2016-04-13,1
new,2016-04-20,2
new,2016-04-27,4
new,2016-05-04,1
new,2016-05-11,6
new,2016-05-18,3
new,2016-05-25,1
new,2016-06-01,3
new,2016-06-08,3
new,2016-06-15,1
new,2016-06-22,1
new,2016-06-29,1
new,2016-07-06,1
new,2016-07-13,3
new,2016-07-20,3
new,2016-07-27,1
new,2016-08-03,1
new,2016-08-10,3
new,2016-08-24,3
new,2016-09-07,3
new,2016-09-14,4
new,2016-09-21,1
new,2016-09-28,1
new,2016-10-05,1
new,2016-10-12,3
new,2016-10-26,4
new,2016-11-02,4
new,2016-11-09,2
new,2016-11-16,2
new,2016-11-23,2
new,2016-11-30,5
new,2016-12-07,2
new,2016-12-14,1
new,2016-12-21,6
new,2016-12-28,6
year,2016-01-13,1
year,2016-01-20,1
year,2016-02-03,1
year,2016-02-10,1
year,2016-02-17,1
year,2016-03-02,1
year,2016-03-09,1
year,2016-05-25,1
year,2016-06-22,2
year,2016-08-10,2
year,2016-09-21,1
year,2016-10-05,1
year,2016-11-02,1
year,2016-11-09,1
year,2016-11-16,2
year,2016-12-07,1
year,2016-12-28,2
little,2016-01-13,2
little,2016-01-27,2
little,2016-02-10,1
little,2016-02-17,1
little,2016-02-24,3
little,2016-03-16,1
little,2016-04-13,1
little,2016-06-22,1
little,2016-07-20,1
little,2016-08-03,1
little,2016-08-31,1
little,2016-12-07,1
little,2016-12-14,1
changes,2016-01-13,1
1linewed,2016-01-13,1
1linewed,2016-01-20,1
1linewed,2016-01-27,1
1linewed,2016-02-03,1
1linewed,2016-02-10,1
1linewed,2016-02-17,1
1linewed,2016-02-24,1
1linewed,2016-03-02,1
1linewed,2016-03-09,1
1linewed,2016-03-16,1
1linewed,2016-03-23,1
1linewed,2016-03-30,1
1linewed,2016-04-06,1
1linewed,2016-04-13,1
1linewed,2016-04-27,1
1linewed,2016-05-04,1
1linewed,2016-05-11,1
1linewed,2016-05-18,1
1linewed,2016-05-25,1
1linewed,2016-06-08,1
1linewed,2016-06-15,1
1linewed,2016-06-22,1
1linewed,2016-06-29,1
1linewed,2016-07-06,1
1linewed,2016-07-13,1
1linewed,2016-07-20,1
1linewed,2016-07-27,1
1linewed,2016-08-03,1
1linewed,2016-08-10,1
1linewed,2016-08-17,1
1linewed,2016-08-24,1
1linewed,2016-08-31,1
1linewed,2016-09-07,1
1linewed,2016-09-14,1
1linewed,2016-09-21,1
1linewed,2016-09-28,1
1linewed,2016-10-05,1
1linewed,2016-10-12,1
1linewed,2016-10-19,1
1linewed,2016-10-26,1
1linewed,2016-11-02,1
1linewed,2016-11-09,1
1linewed,2016-11-16,1
1linewed,2016-11-23,1
1linewed,2016-11-30,1
1linewed,2016-12-07,1
1linewed,2016-12-14,1
1linewed,2016-12-21,1
1linewed,2016-12-28,1
hairspray,2016-01-13,1
hairspray,2016-11-16,1
hairspray,2016-12-07,1
looking,2016-01-13,1
chandler,2016-01-13,1
chandler,2016-03-16,1
jones,2016-01-13,1
jones,2016-02-03,1
jones,2016-03-02,1
jones,2016-03-09,1
jones,2016-03-16,3
jones,2016-04-13,1
jones,2016-04-27,1
jones,2016-06-01,2
jones,2016-06-15,1
jones,2016-06-29,1
jones,2016-07-20,1
jones,2016-08-10,1
jones,2016-08-24,2
jones,2016-08-31,1
jones,2016-10-12,2
jones,2016-11-02,1
jones,2016-11-09,1
jones,2016-11-16,1
jones,2016-11-23,1
jones,2016-12-28,1
jason,2016-01-13,1
jason,2016-01-27,1
jason,2016-02-17,1
jason,2016-02-24,2
jason,2016-07-06,1
jason,2016-08-10,1
jason,2016-10-05,1
jason,2016-10-19,1
jason,2016-11-16,1
jason,2016-11-30,1
benetti,2016-01-13,1
hump,2016-01-13,1
hump,2016-01-20,1
hump,2016-01-27,1
hump,2016-02-10,1
hump,2016-03-02,1
hump,2016-03-09,1
hump,2016-03-16,1
hump,2016-03-30,1
hump,2016-04-06,1
hump,2016-04-13,1
hump,2016-04-27,1
hump,2016-05-11,1
hump,2016-05-25,1
hump,2016-06-08,1
hump,2016-06-22,1
hump,2016-07-20,1
hump,2016-07-27,1
hump,2016-08-10,1
hump,2016-08-31,1
hump,2016-09-14,1
hump,2016-09-21,1
hump,2016-09-28,1
hump,2016-10-12,1
hump,2016-11-30,1
hump,2016-12-21,1
day,2016-01-13,7
day,2016-01-20,10
day,2016-01-27,5
day,2016-02-03,9
day,2016-02-10,14
day,2016-02-17,5
day,2016-02-24,6
day,2016-03-02,5
day,2016-03-09,6
day,2016-03-16,7
day,2016-03-23,4
day,2016-03-30,12
day,2016-04-06,7
day,2016-04-13,9
day,2016-04-20,5
day,2016-04-27,15
day,2016-05-04,9
day,2016-05-11,6
day,2016-05-18,6
day,2016-05-25,12
day,2016-06-01,5
day,2016-06-08,7
day,2016-06-15,9
day,2016-06-22,6
day,2016-06-29,5
day,2016-07-06,8
day,2016-07-13,6
day,2016-07-20,5
day,2016-07-27,5
day,2016-08-03,6
day,2016-08-10,10
day,2016-08-17,6
day,2016-08-24,6
day,2016-08-31,7
day,2016-09-07,9
day,2016-09-14,2
day,2016-09-21,6
day,2016-09-28,4
day,2016-10-05,9
day,2016-10-12,12
day,2016-10-19,1
day,2016-10-26,4
day,2016-11-02,6
day,2016-11-09,4
day,2016-11-16,4
day,2016-11-23,3
day,2016-11-30,2
day,2016-12-07,5
day,2016-12-21,4
day,2016-12-28,3
secret,2016-01-13,1
secret,2016-02-03,1
secret,2016-02-17,1
secret,2016-03-02,1
secret,2016-06-08,1
secret,2016-06-29,1
secret,2016-08-24,1
wars,2016-01-13,2
wars,2016-01-20,2
wars,2016-05-04,6
wars,2016-05-11,1
wars,2016-05-18,1
wars,2016-06-22,1
wars,2016-06-29,1
wars,2016-07-13,1
wars,2016-08-03,1
wars,2016-08-24,1
wars,2016-09-07,2
wars,2016-09-21,1
wars,2016-11-02,1
wars,2016-12-14,1
wars,2016-12-28,1
mera,2016-01-13,1
mera,2016-10-12,1
audacious,2016-01-13,1
executive,2016-01-13,1
executive,2016-02-17,1
action,2016-01-13,1
action,2016-07-13,1
action,2016-07-20,1
action,2016-12-07,1
action,2016-12-14,1
resurrected,2016-01-13,1
isiah,2016-01-13,1
misión,2016-01-13,1
vivienda,2016-01-13,1
jordan,2016-01-13,1
jordan,2016-01-27,2
jordan,2016-02-17,3
jordan,2016-04-13,1
jordan,2016-05-04,1
jordan,2016-06-01,1
jordan,2016-06-15,1
jordan,2016-06-22,1
jordan,2016-07-13,1
jordan,2016-08-24,1
jordan,2016-09-14,1
jordan,2016-10-12,1
jordan,2016-11-02,2
king,2016-01-13,1
king,2016-02-03,1
king,2016-02-10,2
king,2016-02-24,1
king,2016-05-04,1
king,2016-07-06,1
king,2016-08-31,1
king,2016-09-21,1
king,2016-09-28,2
king,2016-10-26,1
king,2016-11-30,1
king,2016-12-07,1
king,2016-12-21,1
abdullah,2016-01-13,1
abdullah,2016-09-21,1
tournament,2016-01-13,1
tournament,2016-05-25,1
books,2016-01-13,1
books,2016-03-23,1
books,2016-10-12,1
hq,2016-01-13,1
hq,2016-04-27,1
boston,2016-01-13,1
boston,2016-01-27,1
boston,2016-02-10,1
boston,2016-05-18,1
boston,2016-07-27,1
boston,2016-08-17,1
boston,2016-09-21,1
boston,2016-11-16,1
boston,2016-12-21,1
antonio,2016-01-13,1
antonio,2016-02-10,1
antonio,2016-03-09,1
antonio,2016-07-20,1
antonio,2016-11-23,1
cromartie,2016-01-13,1
alejandro,2016-01-13,1
aravena,2016-01-13,1
pocket,2016-01-13,1
mortys,2016-01-13,1
razzies,2016-01-13,1
french,2016-01-13,1
french,2016-07-13,1
alps,2016-01-13,1
sunday,2016-01-13,1
sunday,2016-04-06,1
